"Aniger";"cluster"
"1225266";"cluster_63"
"1095303";"cluster_63"
"1225267";"cluster_63"
"1075518";"cluster_63"
"48109";"cluster_63"
"1128293";"cluster_63"
"1112647";"cluster_63"
"1147497";"cluster_63"
"1036869";"cluster_63"
"1139643";"cluster_63"
"1169705";"cluster_65"
"1079960";"cluster_65"
"1080446";"cluster_65"
"1068644";"cluster_65"
"1130565";"cluster_65"
"1080365";"cluster_65"
"1148898";"cluster_65"
"1068010";"cluster_65"
"56946";"cluster_65"
"1064898";"cluster_65"
"1223712";"cluster_64"
"1178468";"cluster_64"
"1139048";"cluster_64"
"1187740";"cluster_64"
"1167819";"cluster_64"
"1060540";"cluster_64"
"1096190";"cluster_64"
"1223716";"cluster_64"
"1160235";"cluster_64"
"1111804";"cluster_64"
"38822";"cluster_64"
"1154444";"cluster_64"
"1127449";"cluster_64"
"1223704";"cluster_64"
"1223708";"cluster_64"
"1147202";"cluster_64"
"1150810";"cluster_67"
"1208673";"cluster_67"
"1208672";"cluster_67"
"1085855";"cluster_67"
"1075449";"cluster_67"
"1119218";"cluster_67"
"1103601";"cluster_67"
"1119216";"cluster_67"
"1103599";"cluster_67"
"1208667";"cluster_67"
"1071767";"cluster_67"
"1085408";"cluster_67"
"1172730";"cluster_67"
"1183255";"cluster_67"
"1133476";"cluster_67"
"1163550";"cluster_67"
"1208669";"cluster_67"
"1069878";"cluster_67"
"1208671";"cluster_67"
"42477";"cluster_67"
"1085792";"cluster_67"
"1103600";"cluster_67"
"1119217";"cluster_67"
"1143376";"cluster_67"
"1157436";"cluster_67"
"1165658";"cluster_68"
"1122813";"cluster_68"
"1068312";"cluster_68"
"1107176";"cluster_68"
"1215778";"cluster_68"
"37344";"cluster_68"
"1089904";"cluster_68"
"1215779";"cluster_68"
"1152464";"cluster_68"
"1158724";"cluster_68"
"1063968";"cluster_68"
"1185463";"cluster_68"
"1107177";"cluster_68"
"1175548";"cluster_68"
"1122814";"cluster_68"
"1122815";"cluster_68"
"1107178";"cluster_68"
"1088251";"cluster_68"
"1215781";"cluster_68"
"1089253";"cluster_68"
"1215777";"cluster_68"
"1062414";"cluster_68"
"1152466";"cluster_68"
"1089647";"cluster_68"
"37346";"cluster_68"
"1078107";"cluster_68"
"1172238";"cluster_68"
"1132984";"cluster_68"
"1207403";"cluster_68"
"1150434";"cluster_68"
"35364";"cluster_68"
"1152465";"cluster_68"
"1089065";"cluster_68"
"1122817";"cluster_68"
"1122818";"cluster_68"
"1122816";"cluster_68"
"1185464";"cluster_68"
"1070324";"cluster_68"
"1088454";"cluster_68"
"1090056";"cluster_68"
"1175549";"cluster_68"
"1107180";"cluster_68"
"1107179";"cluster_68"
"1215783";"cluster_68"
"1061550";"cluster_68"
"1082585";"cluster_68"
"1082842";"cluster_68"
"1082945";"cluster_68"
"1207402";"cluster_68"
"1075199";"cluster_68"
"140014";"cluster_68"
"1107181";"cluster_68"
"1074911";"cluster_68"
"1073671";"cluster_68"
"1069247";"cluster_68"
"1136205";"cluster_68"
"1220783";"cluster_66"
"1153793";"cluster_66"
"1159732";"cluster_66"
"1177383";"cluster_66"
"1137988";"cluster_66"
"1167015";"cluster_66"
"1186890";"cluster_66"
"1220780";"cluster_66"
"1220777";"cluster_66"
"1220786";"cluster_66"
"1220774";"cluster_66"
"1188423";"cluster_69"
"1226212";"cluster_69"
"1128778";"cluster_69"
"1097408";"cluster_69"
"1179426";"cluster_69"
"1074839";"cluster_69"
"1168470";"cluster_69"
"1139987";"cluster_69"
"1160713";"cluster_69"
"1155134";"cluster_69"
"1128779";"cluster_69"
"1097294";"cluster_69"
"1113133";"cluster_69"
"211885";"cluster_69"
"1073620";"cluster_69"
"1226229";"cluster_69"
"1113134";"cluster_69"
"1077445";"cluster_69"
"1128780";"cluster_69"
"1097104";"cluster_69"
"1226198";"cluster_69"
"1113131";"cluster_69"
"1076431";"cluster_69"
"1038319";"cluster_69"
"1147742";"cluster_69"
"1113132";"cluster_69"
"56629";"cluster_72"
"1063047";"cluster_72"
"1203235";"cluster_72"
"1059251";"cluster_72"
"1203243";"cluster_72"
"1100736";"cluster_72"
"1080674";"cluster_72"
"1116340";"cluster_72"
"1203239";"cluster_72"
"1149485";"cluster_72"
"1156437";"cluster_72"
"1063190";"cluster_72"
"1081023";"cluster_72"
"1203247";"cluster_72"
"1203251";"cluster_72"
"1131451";"cluster_72"
"1162069";"cluster_72"
"1116341";"cluster_72"
"1100737";"cluster_72"
"1181683";"cluster_72"
"1170631";"cluster_72"
"1100734";"cluster_72"
"1203227";"cluster_72"
"1116338";"cluster_72"
"1100735";"cluster_72"
"1116339";"cluster_72"
"1067788";"cluster_72"
"1081730";"cluster_72"
"1170630";"cluster_72"
"1203231";"cluster_72"
"1181682";"cluster_72"
"1131450";"cluster_72"
"1162068";"cluster_72"
"1142053";"cluster_72"
"1142052";"cluster_72"
"1080741";"cluster_72"
"1150619";"cluster_71"
"1172477";"cluster_71"
"1133228";"cluster_71"
"1084816";"cluster_71"
"1085016";"cluster_71"
"1071173";"cluster_71"
"1074836";"cluster_71"
"190014";"cluster_71"
"118617";"cluster_73"
"1088894";"cluster_73"
"1077946";"cluster_73"
"1151943";"cluster_73"
"1067354";"cluster_74"
"1079749";"cluster_74"
"1169711";"cluster_74"
"188817";"cluster_74"
"1080199";"cluster_74"
"1061728";"cluster_74"
"1148903";"cluster_74"
"1080272";"cluster_74"
"1061718";"cluster_74"
"1130571";"cluster_74"
"1139626";"cluster_77"
"1128257";"cluster_77"
"1095660";"cluster_77"
"1112611";"cluster_77"
"1075769";"cluster_77"
"1128258";"cluster_77"
"1128259";"cluster_77"
"1225215";"cluster_77"
"1096218";"cluster_77"
"1188119";"cluster_77"
"1112612";"cluster_77"
"1077711";"cluster_77"
"1179052";"cluster_77"
"1160513";"cluster_77"
"1071542";"cluster_77"
"178195";"cluster_77"
"1112613";"cluster_77"
"1096308";"cluster_77"
"1154884";"cluster_77"
"1112608";"cluster_77"
"1225212";"cluster_77"
"1128254";"cluster_77"
"1096059";"cluster_77"
"1069365";"cluster_77"
"1160512";"cluster_77"
"1154883";"cluster_77"
"1075394";"cluster_77"
"1225214";"cluster_77"
"1096635";"cluster_77"
"208985";"cluster_77"
"1096412";"cluster_77"
"1112610";"cluster_77"
"1112609";"cluster_77"
"1128255";"cluster_77"
"1128256";"cluster_77"
"1188118";"cluster_77"
"1179051";"cluster_77"
"1078490";"cluster_77"
"1168180";"cluster_77"
"1171584";"cluster_79"
"1066099";"cluster_79"
"1101905";"cluster_79"
"215002";"cluster_79"
"1182399";"cluster_79"
"1156866";"cluster_79"
"1150040";"cluster_79"
"1205764";"cluster_79"
"1117514";"cluster_79"
"1162722";"cluster_79"
"1205766";"cluster_79"
"1132358";"cluster_79"
"1205768";"cluster_79"
"1205770";"cluster_79"
"1067538";"cluster_79"
"1205772";"cluster_79"
"1117515";"cluster_79"
"1101906";"cluster_79"
"1082531";"cluster_79"
"1083348";"cluster_79"
"1092751";"cluster_84"
"1110285";"cluster_84"
"1159766";"cluster_84"
"1125924";"cluster_84"
"1067348";"cluster_84"
"1153865";"cluster_84"
"1220980";"cluster_84"
"191702";"cluster_84"
"1093199";"cluster_84"
"1110286";"cluster_84"
"1125925";"cluster_84"
"1220986";"cluster_84"
"1064878";"cluster_84"
"1093421";"cluster_84"
"1125926";"cluster_84"
"1220989";"cluster_84"
"1110287";"cluster_84"
"1068645";"cluster_84"
"1138079";"cluster_84"
"1167063";"cluster_84"
"1220983";"cluster_84"
"1177474";"cluster_84"
"1186937";"cluster_84"
"1177473";"cluster_84"
"1220978";"cluster_84"
"1135582";"cluster_83"
"1121758";"cluster_83"
"1158376";"cluster_83"
"1106122";"cluster_83"
"1077924";"cluster_83"
"206569";"cluster_83"
"1152066";"cluster_83"
"1089543";"cluster_83"
"1088694";"cluster_83"
"1174904";"cluster_83"
"1184913";"cluster_83"
"1106123";"cluster_83"
"1214057";"cluster_83"
"1121759";"cluster_83"
"1069072";"cluster_83"
"1106121";"cluster_83"
"1121757";"cluster_83"
"1214059";"cluster_83"
"1088392";"cluster_83"
"1070958";"cluster_83"
"1088441";"cluster_83"
"1214063";"cluster_83"
"1121760";"cluster_83"
"1074394";"cluster_83"
"1106124";"cluster_83"
"1106120";"cluster_83"
"1121755";"cluster_83"
"1078186";"cluster_83"
"1090134";"cluster_83"
"1214051";"cluster_83"
"1158375";"cluster_83"
"1106119";"cluster_83"
"1184912";"cluster_83"
"1214053";"cluster_83"
"1121756";"cluster_83"
"1152065";"cluster_83"
"1214050";"cluster_83"
"1089802";"cluster_83"
"1106118";"cluster_83"
"1121754";"cluster_83"
"1069988";"cluster_83"
"173949";"cluster_83"
"1174903";"cluster_83"
"1071579";"cluster_83"
"1088500";"cluster_83"
"1184914";"cluster_83"
"1069691";"cluster_83"
"1088436";"cluster_83"
"1106125";"cluster_83"
"1174905";"cluster_83"
"1121761";"cluster_83"
"1144751";"cluster_83"
"1144750";"cluster_83"
"1165131";"cluster_83"
"209711";"cluster_81"
"1212127";"cluster_81"
"1073626";"cluster_81"
"1087716";"cluster_81"
"1151667";"cluster_81"
"1120897";"cluster_81"
"1158051";"cluster_81"
"1174199";"cluster_81"
"1164573";"cluster_81"
"1120899";"cluster_81"
"1212131";"cluster_81"
"1184332";"cluster_81"
"1072395";"cluster_81"
"1087505";"cluster_81"
"1134904";"cluster_81"
"1105261";"cluster_81"
"1105259";"cluster_81"
"1120898";"cluster_81"
"1074824";"cluster_81"
"1212135";"cluster_81"
"1105260";"cluster_81"
"1087678";"cluster_81"
"1144231";"cluster_81"
"1144232";"cluster_81"
"1188980";"cluster_86"
"1227736";"cluster_86"
"1140572";"cluster_86"
"1168986";"cluster_86"
"1076786";"cluster_86"
"1097895";"cluster_86"
"1227734";"cluster_86"
"1129547";"cluster_86"
"1113901";"cluster_86"
"1129546";"cluster_86"
"1098264";"cluster_86"
"1227732";"cluster_86"
"1113900";"cluster_86"
"1075444";"cluster_86"
"1113899";"cluster_86"
"1072359";"cluster_86"
"1098939";"cluster_86"
"1227730";"cluster_86"
"52740";"cluster_86"
"1129545";"cluster_86"
"1041178";"cluster_86"
"1160970";"cluster_86"
"1155410";"cluster_86"
"208214";"cluster_86"
"1140573";"cluster_86"
"1148254";"cluster_86"
"1168987";"cluster_86"
"1180035";"cluster_86"
"1180336";"cluster_87"
"1074212";"cluster_87"
"55738";"cluster_87"
"1077422";"cluster_87"
"1098238";"cluster_87"
"1099103";"cluster_87"
"1228370";"cluster_87"
"1161069";"cluster_87"
"1169222";"cluster_87"
"1129814";"cluster_87"
"1140859";"cluster_87"
"1114162";"cluster_87"
"1228367";"cluster_87"
"1155520";"cluster_87"
"1114163";"cluster_87"
"1129815";"cluster_87"
"1148480";"cluster_87"
"38132";"cluster_87"
"1148481";"cluster_87"
"1189230";"cluster_87"
"1224528";"cluster_88"
"1059865";"cluster_88"
"1178766";"cluster_88"
"1139342";"cluster_88"
"1154654";"cluster_88"
"1224530";"cluster_88"
"47991";"cluster_88"
"1096310";"cluster_88"
"1066685";"cluster_88"
"1224526";"cluster_88"
"1096212";"cluster_88"
"1104687";"cluster_90"
"1173679";"cluster_90"
"1086727";"cluster_90"
"1086765";"cluster_90"
"1183936";"cluster_90"
"1120319";"cluster_90"
"1120318";"cluster_90"
"1072991";"cluster_90"
"1210858";"cluster_90"
"1069216";"cluster_90"
"1164202";"cluster_90"
"1134408";"cluster_90"
"1210860";"cluster_90"
"1157827";"cluster_90"
"1087100";"cluster_90"
"1151362";"cluster_90"
"1210862";"cluster_90"
"1210865";"cluster_90"
"118744";"cluster_90"
"1072382";"cluster_90"
"1120320";"cluster_90"
"1104688";"cluster_90"
"1104686";"cluster_90"
"1073616";"cluster_78"
"1158200";"cluster_78"
"1135262";"cluster_78"
"1213070";"cluster_78"
"1121260";"cluster_78"
"1121261";"cluster_78"
"1087401";"cluster_78"
"1174566";"cluster_78"
"1164874";"cluster_78"
"1105623";"cluster_78"
"1105624";"cluster_78"
"1184649";"cluster_78"
"1087536";"cluster_78"
"1151838";"cluster_78"
"1213072";"cluster_78"
"1077944";"cluster_78"
"1213067";"cluster_78"
"1087922";"cluster_78"
"1105622";"cluster_78"
"1071174";"cluster_78"
"1121259";"cluster_78"
"1144522";"cluster_78"
"1157995";"cluster_91"
"1120744";"cluster_91"
"1087302";"cluster_91"
"1151607";"cluster_91"
"1071764";"cluster_91"
"1164468";"cluster_91"
"1184221";"cluster_91"
"1211800";"cluster_91"
"1087810";"cluster_91"
"1105108";"cluster_91"
"1071118";"cluster_91"
"1120746";"cluster_91"
"1134784";"cluster_91"
"1211794";"cluster_91"
"1174072";"cluster_91"
"1105107";"cluster_91"
"1087290";"cluster_91"
"1211797";"cluster_91"
"1120745";"cluster_91"
"1077627";"cluster_91"
"1105109";"cluster_91"
"1105110";"cluster_91"
"1087842";"cluster_91"
"1073013";"cluster_91"
"1087812";"cluster_91"
"1078288";"cluster_91"
"1120748";"cluster_91"
"1120747";"cluster_91"
"1164469";"cluster_91"
"1174074";"cluster_91"
"1211804";"cluster_91"
"1184223";"cluster_91"
"1134785";"cluster_91"
"1164467";"cluster_91"
"1184220";"cluster_91"
"1151606";"cluster_91"
"1120743";"cluster_91"
"1016463";"cluster_91"
"1120742";"cluster_91"
"1105105";"cluster_91"
"1105104";"cluster_91"
"1144115";"cluster_91"
"1134783";"cluster_91"
"1174071";"cluster_91"
"1157994";"cluster_91"
"1087191";"cluster_91"
"1087923";"cluster_91"
"1069607";"cluster_91"
"1075856";"cluster_91"
"1144117";"cluster_91"
"1144116";"cluster_91"
"1105106";"cluster_91"
"1126623";"cluster_92"
"1222278";"cluster_92"
"1068647";"cluster_92"
"1094423";"cluster_92"
"44005";"cluster_92"
"1154109";"cluster_92"
"1222280";"cluster_92"
"1159983";"cluster_92"
"1061714";"cluster_92"
"1110978";"cluster_92"
"1093857";"cluster_92"
"1126622";"cluster_92"
"1187307";"cluster_92"
"1177894";"cluster_92"
"1222274";"cluster_92"
"1167413";"cluster_92"
"1138493";"cluster_92"
"1094396";"cluster_92"
"1110977";"cluster_92"
"1222276";"cluster_92"
"1126621";"cluster_92"
"1066681";"cluster_92"
"1110979";"cluster_92"
"1163411";"cluster_93"
"1133323";"cluster_93"
"1118882";"cluster_93"
"1208057";"cluster_93"
"1072660";"cluster_93"
"1103266";"cluster_93"
"43655";"cluster_93"
"1084301";"cluster_93"
"1150698";"cluster_93"
"1208059";"cluster_93"
"1157332";"cluster_93"
"1208051";"cluster_93"
"1103265";"cluster_93"
"1069336";"cluster_93"
"1172572";"cluster_93"
"1118881";"cluster_93"
"1208055";"cluster_93"
"1085057";"cluster_93"
"1183108";"cluster_93"
"1183107";"cluster_93"
"1150697";"cluster_93"
"1084341";"cluster_93"
"1103262";"cluster_93"
"43656";"cluster_93"
"1103263";"cluster_93"
"1103264";"cluster_93"
"1084486";"cluster_93"
"1084800";"cluster_93"
"1118879";"cluster_93"
"1118878";"cluster_93"
"1118880";"cluster_93"
"1208046";"cluster_93"
"1075612";"cluster_93"
"1075670";"cluster_93"
"1157331";"cluster_93"
"1172571";"cluster_93"
"1069445";"cluster_93"
"1143227";"cluster_93"
"1208048";"cluster_93"
"1080006";"cluster_94"
"188697";"cluster_94"
"1149054";"cluster_94"
"1079885";"cluster_94"
"1062364";"cluster_94"
"1169970";"cluster_94"
"1130819";"cluster_94"
"1080235";"cluster_94"
"1062421";"cluster_94"
"1080461";"cluster_94"
"1065863";"cluster_94"
"1080385";"cluster_94"
"1080344";"cluster_94"
"1066081";"cluster_94"
"1066148";"cluster_94"
"1066100";"cluster_94"
"1128335";"cluster_95"
"1112688";"cluster_95"
"1095463";"cluster_95"
"1154907";"cluster_95"
"1225315";"cluster_95"
"1160535";"cluster_95"
"118629";"cluster_95"
"1074216";"cluster_95"
"1168212";"cluster_95"
"1139663";"cluster_95"
"1225324";"cluster_95"
"1188154";"cluster_95"
"1179089";"cluster_95"
"1225318";"cluster_95"
"1112689";"cluster_95"
"1225326";"cluster_95"
"1076479";"cluster_95"
"1225316";"cluster_95"
"1147510";"cluster_95"
"1225321";"cluster_95"
"1136117";"cluster_98"
"1152400";"cluster_98"
"1077435";"cluster_98"
"1175458";"cluster_98"
"1089605";"cluster_98"
"1089908";"cluster_98"
"1078646";"cluster_98"
"37260";"cluster_98"
"1099857";"cluster_97"
"1149125";"cluster_97"
"1064882";"cluster_97"
"1201758";"cluster_97"
"1115463";"cluster_97"
"1201755";"cluster_97"
"210817";"cluster_97"
"1066693";"cluster_97"
"1156141";"cluster_97"
"1080792";"cluster_97"
"1081735";"cluster_97"
"1099858";"cluster_97"
"1201761";"cluster_97"
"1161660";"cluster_97"
"1170108";"cluster_97"
"1181249";"cluster_97"
"1130950";"cluster_97"
"1201764";"cluster_97"
"1141677";"cluster_97"
"1115462";"cluster_97"
"1148863";"cluster_102"
"1080183";"cluster_102"
"1068648";"cluster_102"
"1169662";"cluster_102"
"1169661";"cluster_102"
"1130525";"cluster_102"
"1181953";"cluster_105"
"1131812";"cluster_105"
"1204231";"cluster_105"
"1204233";"cluster_105"
"1149715";"cluster_105"
"1156608";"cluster_105"
"1083816";"cluster_105"
"1204232";"cluster_105"
"1116827";"cluster_105"
"1059261";"cluster_105"
"1101219";"cluster_105"
"36569";"cluster_105"
"1116829";"cluster_105"
"1083797";"cluster_105"
"1101220";"cluster_105"
"1116828";"cluster_105"
"1204235";"cluster_105"
"1082390";"cluster_105"
"1067474";"cluster_105"
"1059897";"cluster_105"
"1101221";"cluster_105"
"1162314";"cluster_105"
"1156609";"cluster_105"
"36567";"cluster_105"
"1204239";"cluster_105"
"1149716";"cluster_105"
"1082692";"cluster_105"
"1059933";"cluster_105"
"1101225";"cluster_105"
"1116833";"cluster_105"
"1131814";"cluster_105"
"1005269";"cluster_105"
"1171015";"cluster_105"
"1183315";"cluster_106"
"1208894";"cluster_106"
"1076787";"cluster_106"
"1085149";"cluster_106"
"1208889";"cluster_106"
"1133564";"cluster_106"
"186313";"cluster_106"
"1085705";"cluster_106"
"1076095";"cluster_106"
"1150865";"cluster_106"
"1208896";"cluster_106"
"1085184";"cluster_106"
"1208892";"cluster_106"
"1074822";"cluster_106"
"1208885";"cluster_106"
"1133563";"cluster_106"
"186218";"cluster_106"
"1163610";"cluster_106"
"1085653";"cluster_106"
"1062749";"cluster_106"
"1103728";"cluster_106"
"1119345";"cluster_106"
"1085526";"cluster_106"
"1077425";"cluster_106"
"1208887";"cluster_106"
"1073029";"cluster_106"
"1172819";"cluster_106"
"1099430";"cluster_107"
"1115033";"cluster_107"
"1063051";"cluster_107"
"1200984";"cluster_107"
"1079976";"cluster_107"
"1200986";"cluster_107"
"1063050";"cluster_107"
"1080269";"cluster_107"
"1148964";"cluster_107"
"1067344";"cluster_107"
"1169801";"cluster_107"
"1099431";"cluster_107"
"1180991";"cluster_107"
"1115034";"cluster_107"
"54378";"cluster_107"
"1115035";"cluster_107"
"1099432";"cluster_107"
"1080419";"cluster_107"
"1156000";"cluster_107"
"1165178";"cluster_107"
"1158407";"cluster_107"
"1089294";"cluster_107"
"1106222";"cluster_107"
"1135637";"cluster_107"
"1121857";"cluster_107"
"1089471";"cluster_107"
"1106223";"cluster_107"
"1062361";"cluster_107"
"1106221";"cluster_107"
"1067345";"cluster_107"
"1214257";"cluster_107"
"1121858";"cluster_107"
"1152103";"cluster_107"
"1184962";"cluster_107"
"1088042";"cluster_107"
"1121859";"cluster_107"
"1067343";"cluster_107"
"1174962";"cluster_107"
"1130657";"cluster_107"
"1161420";"cluster_107"
"1200985";"cluster_107"
"1207760";"cluster_107"
"1163332";"cluster_107"
"1133197";"cluster_107"
"1172448";"cluster_107"
"1150596";"cluster_107"
"1072993";"cluster_107"
"1103070";"cluster_107"
"1207768";"cluster_107"
"212915";"cluster_107"
"1084278";"cluster_107"
"1118685";"cluster_107"
"1183028";"cluster_107"
"1157263";"cluster_107"
"1074825";"cluster_107"
"1118686";"cluster_107"
"1207772";"cluster_107"
"1103071";"cluster_107"
"1084681";"cluster_107"
"1062354";"cluster_107"
"1095107";"cluster_107"
"55204";"cluster_107"
"1127184";"cluster_107"
"1127185";"cluster_107"
"1094994";"cluster_107"
"1065472";"cluster_107"
"1127186";"cluster_107"
"1154318";"cluster_107"
"1187618";"cluster_107"
"1160151";"cluster_107"
"1061711";"cluster_107"
"1094991";"cluster_107"
"1223264";"cluster_107"
"1111538";"cluster_107"
"1111540";"cluster_107"
"1178286";"cluster_107"
"1111539";"cluster_107"
"1184101";"cluster_107"
"1134607";"cluster_107"
"1104977";"cluster_107"
"1173883";"cluster_107"
"1120612";"cluster_107"
"1164354";"cluster_107"
"1077943";"cluster_107"
"1086307";"cluster_107"
"1211437";"cluster_107"
"1104975";"cluster_107"
"1157936";"cluster_107"
"1084276";"cluster_107"
"1086246";"cluster_107"
"1151502";"cluster_107"
"1120610";"cluster_107"
"1211439";"cluster_107"
"1207764";"cluster_107"
"1072988";"cluster_107"
"1072992";"cluster_107"
"1118684";"cluster_107"
"1103069";"cluster_107"
"1223261";"cluster_107"
"1167702";"cluster_107"
"1138871";"cluster_107"
"1120611";"cluster_107"
"40878";"cluster_107"
"1104976";"cluster_107"
"1072387";"cluster_107"
"1087071";"cluster_107"
"1211438";"cluster_107"
"36809";"cluster_107"
"1143180";"cluster_107"
"1141454";"cluster_107"
"1158147";"cluster_41"
"1151782";"cluster_41"
"1121127";"cluster_41"
"1087992";"cluster_41"
"1212796";"cluster_41"
"1071175";"cluster_41"
"1105489";"cluster_41"
"1121128";"cluster_41"
"1087593";"cluster_41"
"1184549";"cluster_41"
"1121129";"cluster_41"
"180989";"cluster_41"
"1087901";"cluster_41"
"1078649";"cluster_41"
"1164778";"cluster_41"
"1073610";"cluster_41"
"1212800";"cluster_41"
"1105490";"cluster_41"
"1105491";"cluster_41"
"1174454";"cluster_41"
"1135148";"cluster_41"
"1144421";"cluster_41"
"1108997";"cluster_100"
"1159331";"cluster_100"
"1124641";"cluster_100"
"1124640";"cluster_100"
"1124639";"cluster_100"
"1108998";"cluster_100"
"1176676";"cluster_100"
"1074826";"cluster_100"
"1091297";"cluster_100"
"1077941";"cluster_100"
"1166480";"cluster_100"
"53581";"cluster_100"
"1153287";"cluster_100"
"118654";"cluster_100"
"1091109";"cluster_100"
"1137305";"cluster_100"
"1108999";"cluster_100"
"1186329";"cluster_100"
"1218810";"cluster_100"
"1091264";"cluster_100"
"1076100";"cluster_100"
"1145995";"cluster_100"
"1145996";"cluster_100"
"1121637";"cluster_112"
"1089080";"cluster_112"
"1165078";"cluster_112"
"1106000";"cluster_112"
